蓝色防线,上映7天,638.2万,30.85,0.9%,8384,3.2%
半条棉被,上映21天,342.3万,28.28,0.8%,422,0.1%
萌宠流浪记,上映7天,693.8万,11.79,0.3%,5879,2.3%
误杀,,13.32亿,11.76,0.3%,408,0.1%
假面饭店,上映21天,1677.0万,8.80,0.2%,896,0.3%
阿里巴巴与神灯,上映20天,1759.9万,8.28,0.2%,453,0.1%
邻里美好的一天,上映7天,184.4万,8.24,0.2%,3650,1.4%
小妇人,上映31天,4709.4万,7.73,0.2%,871,0.3%
追梦险途,上映37天,67.4万,7.64,0.2%,32,<0.1%
1/2的魔法,上映37天,6640.4万,7.47,0.2%,1872,0.7%
无“疯”也起浪,上映28天,148.2万,7.10,0.2%,29,<0.1%
通往春天的列车,上映8天,316.2万,6.84,0.2%,6221,2.4%
芙蓉渡,上映14天,7.8万,4.50,0.1%,22,<0.1%
坚守1200秒,上映8天,22.1万,3.99,0.1%,41,<0.1%
盗梦空间,,4.95亿,3.01,<0.1%,600,0.2%
北平会馆,上映36天,796.3万,2.82,<0.1%,375,0.1%
哈利·波特与魔法石,,2.47亿,2.47,<0.1%,491,0.1%
辉夜大小姐想让我告白,上映14天,389.6万,2.30,<0.1%,657,0.2%
梅艳芳菲,上映31天,95.5万,2.26,<0.1%,173,<0.1%
半条被子,上映20天,36.5万,1.89,<0.1%,33,<0.1%
骄傲的少年,上映15天,5.2万,1.29,<0.1%,90,<0.1%
港珠澳大桥,,830.5万,1.11,<0.1%,14,<0.1%
八佰,上映34天,29.41亿,1968.06,58.2%,75546,29.4%
花木兰,上映13天,2.61亿,421.68,12.4%,55313,21.5%
信条,上映20天,4.26亿,343.73,10.1%,33298,12.9%
死无对证,上映6天,2390.1万,191.63,5.6%,28760,11.2%
麦路人,上映7天,1589.2万,118.17,3.4%,18730,7.3%
秀美人生,上映18天,1194.4万,81.97,2.4%,627,0.2%
我在时间尽头等你,上映30天,5.02亿,68.94,2.0%,9052,3.5%
蓝色防线,上映6天,607.3万,34.33,1.0%,8674,3.3%
半条棉被,上映20天,314.0万,22.11,0.6%,360,0.1%
萌宠流浪记,上映6天,682.0万,11.25,0.3%,6103,2.3%
通往春天的列车,上映7天,309.3万,9.77,0.2%,6531,2.5%
小妇人,上映30天,4701.7万,9.60,0.2%,881,0.3%
邻里美好的一天,上映6天,176.1万,8.41,0.2%,3797,1.4%
无“疯”也起浪,上映27天,141.1万,8.41,0.2%,30,<0.1%
阿里巴巴与神灯,上映19天,1751.6万,8.34,0.2%,462,0.1%
1/2的魔法,上映36天,6632.9万,8.33,0.2%,1878,0.7%
追梦险途,上映36天,59.8万,8.24,0.2%,37,<0.1%
假面饭店,上映20天,1668.2万,6.09,0.1%,846,0.3%
误杀,,13.32亿,5.96,0.1%,420,0.1%
坚守1200秒,上映7天,18.1万,4.59,0.1%,42,<0.1%
盗梦空间,,4.95亿,3.68,0.1%,591,0.2%
北平会馆,上映35天,793.4万,2.69,<0.1%,361,0.1%
芙蓉渡,上映13天,3.3万,2.18,<0.1%,15,<0.1%
半条被子,上映19天,34.6万,2.17,<0.1%,38,<0.1%
哈利·波特与魔法石,,2.47亿,2.09,<0.1%,473,0.1%
辉夜大小姐想让我告白,上映13天,387.3万,2.01,<0.1%,642,0.2%
大闹天宫（京剧）,上映6天,29.3万,1.66,<0.1%,9,<0.1%
夺冠,点映,120.8万,1.54,<0.1%,6,<0.1%
骄傲的少年,上映14天,3.9万,1.28,<0.1%,69,<0.1%
极寒风暴,上映13天,81.5万,1.28,<0.1%,350,0.1%
朝颜,上映2天,3.5万,1.19,<0.1%,189,<0.1%
梅艳芳菲,上映30天,93.3万,1.19,<0.1%,162,<0.1%
八佰,上映33天,29.21亿,2029.18,57.4%,75803,29.1%
花木兰,上映12天,2.56亿,467.69,13.2%,56230,21.6%
信条,上映19天,4.22亿,376.79,10.6%,33629,12.9%
死无对证,上映5天,2198.5万,208.97,5.9%,29299,11.2%
麦路人,上映6天,1471.0万,129.83,3.6%,19372,7.4%
我在时间尽头等你,上映29天,5.02亿,70.27,1.9%,8800,3.3%
秀美人生,上映17天,1112.4万,65.95,1.8%,493,0.1%
蓝色防线,上映5天,573.0万,35.80,1.0%,8872,3.4%
半条棉被,上映19天,291.9万,22.64,0.6%,353,0.1%
萌宠流浪记,上映5天,670.8万,13.01,0.3%,6444,2.4%
小妇人,上映29天,4692.1万,9.86,0.2%,909,0.3%
邻里美好的一天,上映5天,167.7万,9.80,0.2%,4165,1.6%
无“疯”也起浪,上映26天,132.7万,9.36,0.2%,37,<0.1%
1/2的魔法,上映35天,6624.6万,8.74,0.2%,1902,0.7%
通往春天的列车,上映6天,299.5万,8.29,0.2%,6991,2.6%
误杀,,13.32亿,7.82,0.2%,409,0.1%
阿里巴巴与神灯,上映18天,1743.3万,7.55,0.2%,463,0.1%
假面饭店,上映19天,1662.1万,6.99,0.1%,830,0.3%
坚守1200秒,上映6天,13.5万,3.74,0.1%,37,<0.1%
盗梦空间,,4.95亿,3.70,0.1%,577,0.2%
大闹天宫（京剧）,上映5天,27.6万,2.72,<0.1%,18,<0.1%
北平会馆,上映34天,790.7万,2.66,<0.1%,344,0.1%
哈利·波特与魔法石,,2.47亿,2.65,<0.1%,462,0.1%
辉夜大小姐想让我告白,上映12天,385.3万,2.45,<0.1%,659,0.2%
朝颜,上映首日,2.3万,2.13,<0.1%,310,0.1%
星际穿越,,8.76亿,1.79,<0.1%,131,<0.1%
半条被子,上映18天,32.4万,1.32,<0.1%,29,<0.1%
梅艳芳菲,上映29天,92.1万,1.32,<0.1%,165,<0.1%
漫长的告别,上映26天,89.0万,1.32,<0.1%,18,<0.1%
追梦险途,上映35天,51.5万,1.27,<0.1%,11,<0.1%
雪人奇缘,,1.45亿,1.16,<0.1%,94,<0.1%
骄傲的少年,上映13天,2.6万,1.10,<0.1%,17,<0.1%
天池水怪,,41.1万,1.02,<0.1%,76,<0.1%
极寒风暴,上映12天,80.2万,1.01,<0.1%,348,0.1%
八佰,上映32天,29.01亿,2119.71,56.4%,76013,29.0%
花木兰,上映11天,2.52亿,513.14,13.6%,56538,21.5%
信条,上映18天,4.19亿,416.02,11.0%,33476,12.7%
死无对证,上映4天,1989.5万,237.98,6.3%,29442,11.2%
麦路人,上映5天,1341.2万,151.22,4.0%,19596,7.4%
我在时间尽头等你,上映28天,5.01亿,77.75,2.0%,8189,3.1%
蓝色防线,上映4天,537.2万,49.03,1.3%,9071,3.4%
秀美人生,上映16天,1046.5万,41.72,1.1%,376,0.1%
萌宠流浪记,上映4天,657.8万,17.20,0.4%,7241,2.7%
邻里美好的一天,上映4天,157.9万,13.88,0.3%,4565,1.7%
1/2的魔法,上映34天,6615.8万,11.53,0.3%,1955,0.7%
半条棉被,上映18天,269.3万,11.40,0.3%,258,<0.1%
通往春天的列车,上映5天,291.2万,11.35,0.3%,7790,2.9%
无“疯”也起浪,上映25天,123.3万,9.24,0.2%,40,<0.1%
阿里巴巴与神灯,上映17天,1735.7万,8.45,0.2%,535,0.2%
小妇人,上映28天,4682.2万,7.77,0.2%,858,0.3%
误杀,,13.32亿,7.74,0.2%,382,0.1%
假面饭店,上映18天,1655.1万,6.91,0.1%,795,0.3%
大闹天宫（京剧）,上映4天,24.9万,3.99,0.1%,24,<0.1%
盗梦空间,,4.95亿,3.68,<0.1%,550,0.2%
北平会馆,上映33天,788.1万,3.30,<0.1%,326,0.1%
辉夜大小姐想让我告白,上映11天,382.8万,2.80,<0.1%,677,0.2%
哈利·波特与魔法石,,2.47亿,2.43,<0.1%,445,0.1%
坚守1200秒,上映5天,9.8万,1.99,<0.1%,30,<0.1%
星际穿越,,8.76亿,1.93,<0.1%,116,<0.1%
漫长的告别,上映25天,87.7万,1.92,<0.1%,21,<0.1%
难忘的岁月,展映,26.9万,1.90,<0.1%,8,<0.1%
梅艳芳菲,上映28天,90.8万,1.77,<0.1%,174,<0.1%
天池水怪,,40.1万,1.17,<0.1%,68,<0.1%
港珠澳大桥,,828.0万,1.06,<0.1%,12,<0.1%
八佰,上映31天,28.80亿,4021.40,45.4%,83228,27.2%
花木兰,上映10天,2.47亿,1497.91,16.9%,62530,20.4%
信条,上映17天,4.15亿,1364.34,15.4%,36410,11.9%
死无对证,上映3天,1751.5万,602.05,6.8%,31691,10.3%
麦路人,上映4天,1190.0万,307.97,3.4%,22048,7.2%
萌宠流浪记,上映3天,640.6万,300.94,3.4%,18538,6.0%
1/2的魔法,上映33天,6604.3万,191.44,2.1%,5658,1.8%
我在时间尽头等你,上映27天,5.00亿,145.12,1.6%,7990,2.6%
蓝色防线,上映3天,488.1万,101.62,1.1%,11194,3.6%
邻里美好的一天,上映3天,144.0万,37.81,0.4%,6206,2.0%
通往春天的列车,上映4天,279.9万,32.32,0.3%,10096,3.3%
秀美人生,上映15天,1004.8万,28.99,0.3%,243,<0.1%
小妇人,上映27天,4674.4万,26.54,0.3%,909,0.2%
假面饭店,上映17天,1648.2万,23.33,0.2%,764,0.2%
阿里巴巴与神灯,上映16天,1727.3万,23.24,0.2%,1979,0.6%
哈利·波特与魔法石,,2.47亿,14.28,0.1%,575,0.1%
辉夜大小姐想让我告白,上映10天,380.0万,11.42,0.1%,775,0.2%
新愚公移山,上映11天,179.0万,8.49,<0.1%,496,0.1%
盗梦空间,,4.95亿,8.23,<0.1%,487,0.1%
北平会馆,上映32天,784.8万,6.39,<0.1%,527,0.1%
误杀,,13.31亿,6.28,<0.1%,300,<0.1%
半条棉被,上映17天,257.9万,6.26,<0.1%,187,<0.1%
大闹天宫（京剧）,上映3天,20.9万,5.78,<0.1%,32,<0.1%
梅艳芳菲,上映27天,89.0万,4.40,<0.1%,184,<0.1%
攀登者,,10.98亿,3.50,<0.1%,16,<0.1%
港珠澳大桥,,826.9万,3.12,<0.1%,16,<0.1%
极限父子,上映41天,44.0万,3.08,<0.1%,26,<0.1%
魔发精灵2,上映31天,685.2万,2.81,<0.1%,297,<0.1%
无“疯”也起浪,上映24天,114.1万,2.72,<0.1%,12,<0.1%
雪人奇缘,,1.45亿,2.61,<0.1%,198,<0.1%
星际穿越,,8.76亿,2.55,<0.1%,112,<0.1%
大河向东流之沁源故事,上映24天,21.0万,2.05,<0.1%,34,<0.1%
极寒风暴,上映10天,78.3万,1.78,<0.1%,281,<0.1%
有钱特烦恼,上映38天,24.0万,1.65,<0.1%,10,<0.1%
天池水怪,,38.9万,1.42,<0.1%,49,<0.1%
难忘的岁月,展映,25.0万,1.19,<0.1%,5,<0.1%
秃涂陌路,上映38天,25.8万,1.09,<0.1%,2,<0.1%
未知嫌疑人,上映11天,133.9万,1.08,<0.1%,271,<0.1%
八佰,上映30天,28.40亿,4776.13,45.1%,81353,26.4%
花木兰,上映9天,2.32亿,1912.92,18.0%,62351,20.2%
信条,上映16天,4.01亿,1696.07,16.0%,35120,11.4%
死无对证,上映2天,1149.5万,701.29,6.6%,32245,10.4%
麦路人,上映3天,882.0万,373.95,3.5%,23918,7.7%
萌宠流浪记,上映2天,339.6万,286.44,2.7%,18004,5.8%
1/2的魔法,上映32天,6412.8万,164.95,1.5%,4924,1.5%
我在时间尽头等你,上映26天,4.99亿,157.60,1.4%,6974,2.2%
蓝色防线,上映2天,386.5万,117.98,1.1%,12210,3.9%
通往春天的列车,上映3天,247.6万,53.43,0.5%,13068,4.2%
邻里美好的一天,上映2天,106.2万,44.49,0.4%,8047,2.6%
秀美人生,上映14天,975.8万,39.76,0.3%,324,0.1%
小妇人,上映26天,4647.9万,29.47,0.2%,814,0.2%
假面饭店,上映16天,1624.9万,26.21,0.2%,711,0.2%
阿里巴巴与神灯,上映15天,1704.0万,21.73,0.2%,2020,0.6%
哈利·波特与魔法石,,2.47亿,15.08,0.1%,499,0.1%
辉夜大小姐想让我告白,上映9天,368.6万,15.01,0.1%,786,0.2%
小公主艾薇拉与神秘王国2,上映29天,509.6万,13.91,0.1%,39,<0.1%
盗梦空间,,4.95亿,10.47,<0.1%,475,0.1%
北平会馆,上映31天,778.4万,9.16,<0.1%,571,0.1%
误杀,,13.31亿,8.85,<0.1%,226,<0.1%
新愚公移山,上映10天,170.5万,7.74,<0.1%,475,0.1%
大闹天宫（京剧）,上映2天,15.1万,6.10,<0.1%,35,<0.1%
半条棉被,上映16天,251.6万,5.79,<0.1%,190,<0.1%
港珠澳大桥,,823.8万,5.74,<0.1%,27,<0.1%
梅艳芳菲,上映26天,84.6万,4.98,<0.1%,176,<0.1%
攀登者,,10.98亿,4.77,<0.1%,19,<0.1%
极限父子,上映40天,40.9万,2.94,<0.1%,23,<0.1%
魔发精灵2,上映30天,682.4万,2.93,<0.1%,289,<0.1%
秃涂陌路,上映37天,24.7万,2.57,<0.1%,8,<0.1%
星际穿越,,8.76亿,2.57,<0.1%,105,<0.1%
大河向东流之沁源故事,上映23天,18.9万,2.50,<0.1%,34,<0.1%
有钱特烦恼,上映37天,22.4万,2.46,<0.1%,10,<0.1%
活着唱着,上映23天,44.7万,2.38,<0.1%,26,<0.1%
无“疯”也起浪,上映23天,111.4万,2.17,<0.1%,11,<0.1%
天池水怪,,37.5万,2.09,<0.1%,31,<0.1%
雪人奇缘,,1.45亿,2.07,<0.1%,159,<0.1%
极寒风暴,上映9天,76.5万,1.59,<0.1%,249,<0.1%
难忘的岁月,展映,23.8万,1.43,<0.1%,7,<0.1%
半条被子,上映15天,29.7万,1.30,<0.1%,37,<0.1%
八佰,上映29天,27.92亿,3289.77,51.4%,69795,22.9%
花木兰,上映8天,2.12亿,990.84,15.4%,53698,17.6%
信条,上映15天,3.84亿,742.97,11.6%,27897,9.1%
死无对证,上映首日,448.2万,418.83,6.5%,37789,12.4%
麦路人,上映2天,508.0万,310.77,4.8%,28680,9.4%
蓝色防线,上映首日,268.5万,110.58,1.7%,22460,7.3%
秀美人生,上映13天,936.0万,105.56,1.6%,680,0.2%
通往春天的列车,上映2天,194.1万,72.27,1.1%,20271,6.6%
我在时间尽头等你,上映25天,4.97亿,66.19,1.0%,4398,1.4%
邻里美好的一天,上映首日,61.7万,61.76,0.9%,21210,6.9%
萌宠流浪记,上映首日,53.2万,53.21,0.8%,9516,3.1%
半条棉被,上映15天,245.8万,33.93,0.5%,415,0.1%
小公主艾薇拉与神秘王国2,上映28天,495.7万,21.64,0.3%,43,<0.1%
1/2的魔法,上映31天,6247.9万,14.35,0.2%,1314,0.4%
阿里巴巴与神灯,上映14天,1682.3万,10.02,0.1%,513,0.1%
大闹天宫（京剧）,上映首日,9.0万,8.34,0.1%,48,<0.1%
小妇人,上映25天,4618.4万,7.82,0.1%,373,0.1%
假面饭店,上映15天,1598.7万,7.46,0.1%,402,0.1%
误杀,,13.31亿,6.05,<0.1%,171,<0.1%
坚守1200秒,上映2天,6.9万,5.39,<0.1%,35,<0.1%
北平会馆,上映30天,769.2万,4.80,<0.1%,404,0.1%
盗梦空间,,4.95亿,4.66,<0.1%,300,<0.1%
半条被子,上映14天,28.4万,4.07,<0.1%,47,<0.1%
辉夜大小姐想让我告白,上映8天,353.6万,3.82,<0.1%,420,0.1%
港珠澳大桥,,818.0万,2.90,<0.1%,18,<0.1%
攀登者,,10.97亿,2.53,<0.1%,15,<0.1%
梅艳芳菲,上映25天,79.6万,2.48,<0.1%,174,<0.1%
无“疯”也起浪,上映22天,109.2万,2.46,<0.1%,11,<0.1%
新愚公移山,上映9天,162.8万,2.18,<0.1%,184,<0.1%
关机,上映7天,21.7万,2.01,<0.1%,29,<0.1%
雪人奇缘,,1.45亿,1.47,<0.1%,49,<0.1%
漫长的告别,上映22天,85.5万,1.39,<0.1%,7,<0.1%
催眠大师,,2.73亿,1.37,<0.1%,3,<0.1%
哈利·波特与魔法石,,2.47亿,1.23,<0.1%,178,<0.1%
电力之战,上映22天,510.2万,1.12,<0.1%,25,<0.1%
极限父子,上映39天,38.0万,1.09,<0.1%,14,<0.1%
大河向东流之沁源故事,上映22天,16.4万,1.05,<0.1%,33,<0.1%
天池水怪,,35.4万,1.04,<0.1%,40,<0.1%
难忘的岁月,展映,22.4万,1.03,<0.1%,6,<0.1%
信念一生,上映31天,319.1万,1.01,<0.1%,19,<0.1%
八佰,上映28天,27.59亿,2358.70,51.6%,73288,28.0%
花木兰,上映7天,2.03亿,795.26,17.4%,66251,25.3%
信条,上映14天,3.77亿,545.57,11.9%,32374,12.3%
我的女友是机器人,上映7天,4257.2万,232.67,5.0%,20327,7.7%
麦路人,上映首日,197.2万,190.38,4.1%,19440,7.4%
通往春天的列车,上映首日,121.9万,121.87,2.6%,23235,8.8%
秀美人生,上映12天,830.4万,72.67,1.5%,503,0.1%
我在时间尽头等你,上映24天,4.97亿,67.66,1.4%,7148,2.7%
蓝色防线,零点场,157.9万,23.37,0.5%,4243,1.6%
半条棉被,上映14天,211.9万,22.91,0.5%,315,0.1%
小公主艾薇拉与神秘王国2,上映27天,474.0万,19.40,0.4%,40,<0.1%
假面饭店,上映14天,1591.2万,11.60,0.2%,1254,0.4%
1/2的魔法,上映30天,6233.5万,11.29,0.2%,2357,0.9%
小妇人,上映24天,4610.6万,10.30,0.2%,1061,0.4%
阿里巴巴与神灯,上映13天,1672.3万,10.17,0.2%,1019,0.3%
无“疯”也起浪,上映21天,106.7万,8.80,0.1%,49,<0.1%
辉夜大小姐想让我告白,上映7天,349.8万,8.41,0.1%,2059,0.7%
误杀,,13.31亿,6.62,0.1%,233,<0.1%
盗梦空间,,4.95亿,4.89,0.1%,705,0.2%
北平会馆,上映29天,764.4万,4.62,0.1%,559,0.2%
半条被子,上映13天,24.3万,2.76,<0.1%,40,<0.1%
哈利·波特与魔法石,,2.47亿,2.63,<0.1%,480,0.1%
未知嫌疑人,上映8天,131.5万,2.60,<0.1%,1003,0.3%
极寒风暴,上映7天,74.0万,2.53,<0.1%,1157,0.4%
梅艳芳菲,上映24天,77.1万,2.29,<0.1%,166,<0.1%
信念一生,上映30天,318.1万,2.00,<0.1%,18,<0.1%
电力之战,上映21天,509.1万,1.83,<0.1%,76,<0.1%
新愚公移山,上映8天,160.6万,1.79,<0.1%,376,0.1%
攀登者,,10.97亿,1.61,<0.1%,13,<0.1%
坚守1200秒,上映首日,1.5万,1.54,<0.1%,24,<0.1%
港珠澳大桥,,815.1万,1.37,<0.1%,14,<0.1%
极限父子,上映38天,36.9万,1.27,<0.1%,19,<0.1%
天池水怪,,34.3万,1.12,<0.1%,55,<0.1%
八佰,上映27天,27.35亿,2376.34,50.4%,76178,30.1%
花木兰,上映6天,1.95亿,977.45,20.7%,76807,30.3%
信条,上映13天,3.71亿,646.86,13.7%,36394,14.3%
我的女友是机器人,上映6天,4024.6万,349.71,7.4%,27862,11.0%
我在时间尽头等你,上映23天,4.96亿,94.44,2.0%,9155,3.6%
秀美人生,上映11天,757.8万,55.19,1.1%,441,0.1%
蓝色防线,点映,134.6万,26.12,0.5%,6028,2.3%
小公主艾薇拉与神秘王国2,上映26天,454.6万,19.40,0.4%,42,<0.1%
半条棉被,上映13天,189.0万,17.19,0.3%,288,0.1%
辉夜大小姐想让我告白,上映6天,341.4万,17.15,0.3%,3596,1.4%
1/2的魔法,上映29天,6222.2万,16.88,0.3%,2939,1.1%
假面饭店,上映13天,1579.6万,16.41,0.3%,1635,0.6%
小妇人,上映23天,4600.3万,15.07,0.3%,1350,0.5%
阿里巴巴与神灯,上映12天,1662.1万,12.69,0.2%,1329,0.5%
无“疯”也起浪,上映20天,97.9万,7.39,0.1%,42,<0.1%
北平会馆,上映28天,759.8万,5.96,0.1%,780,0.3%
盗梦空间,,4.95亿,5.75,0.1%,867,0.3%
未知嫌疑人,上映7天,128.9万,5.41,0.1%,1547,0.6%
误杀,,13.31亿,5.12,0.1%,283,0.1%
哈利·波特与魔法石,,2.47亿,5.06,0.1%,613,0.2%
极寒风暴,上映6天,71.5万,4.30,<0.1%,2091,0.8%
梅艳芳菲,上映23天,74.8万,2.66,<0.1%,151,<0.1%
电力之战,上映20天,507.3万,2.47,<0.1%,91,<0.1%
攀登者,,10.97亿,1.96,<0.1%,12,<0.1%
绝地战警：疾速追击,上映34天,3512.6万,1.31,<0.1%,26,<0.1%
夺冠,上映3天,1.67亿,4091.87,63.9%,144224,52.5%,8,4.8%
八佰,上映38天,30.15亿,1382.54,21.6%,47163,17.1%,8,6.8%
信条,上映24天,4.40亿,266.46,4.1%,13646,4.9%,6,5.1%
花木兰,上映17天,2.72亿,186.28,2.9%,23191,8.4%,3,2.3%
菊次郎的夏天,上映3天,596.4万,126.44,1.9%,17783,6.4%,3,2.3%
秀美人生,上映22天,1581.6万,83.04,1.2%,508,0.1%,47,41.1%
死无对证,上映10天,2801.9万,51.01,0.7%,7128,2.5%,3,2.3%
半条棉被,上映24天,416.0万,24.26,0.3%,298,0.1%,32,27.3%
我在时间尽头等你,上映34天,5.04亿,20.83,0.3%,1954,0.7%,4,3.7%
萌宠流浪记,上映10天,864.2万,18.26,0.2%,7107,2.5%,1,0.9%
1/2的魔法,上映40天,6764.5万,17.89,0.2%,2811,1.0%,3,2.1%
麦路人,上映11天,1763.9万,15.76,0.2%,2810,1.0%,2,1.7%
阿里巴巴与神灯,上映23天,1796.0万,10.76,0.1%,1011,0.3%,4,3.5%
蓝色防线,上映10天,677.0万,6.53,0.1%,1573,0.5%,2,1.5%
小妇人,上映34天,4725.3万,4.16,<0.1%,249,<0.1%,5,5.7%
假面饭店,上映24天,1692.6万,3.80,<0.1%,223,<0.1%,5,5.5%
新愚公移山,上映18天,185.2万,3.38,<0.1%,115,<0.1%,8,6.2%
北平会馆,上映39天,804.3万,2.22,<0.1%,281,0.1%,3,3.1%
误杀,,13.32亿,2.11,<0.1%,151,<0.1%,6,6.8%
盗梦空间,,4.95亿,1.60,<0.1%,180,<0.1%,4,3.8%
辉夜大小姐想让我告白,上映17天,394.7万,1.32,<0.1%,171,<0.1%,3,3.3%
邻里美好的一天,上映10天,190.5万,1.24,<0.1%,235,<0.1%,2,1.8%
夺冠,上映2天,1.26亿,7061.52,64.0%,162093,53.4%,12,7.5%
八佰,上映37天,30.01亿,2201.54,19.9%,48522,15.9%,12,11.0%
信条,上映23天,4.37亿,505.57,4.5%,12868,4.2%,11,10.3%
花木兰,上映16天,2.71亿,351.17,3.1%,23314,7.6%,5,4.3%
菊次郎的夏天,上映2天,470.0万,261.74,2.3%,21394,7.0%,4,4.0%
萌宠流浪记,上映9天,845.9万,134.75,1.2%,10466,3.4%,5,4.9%
1/2的魔法,上映39天,6746.6万,95.11,0.8%,4187,1.3%,8,7.1%
死无对证,上映9天,2750.9万,94.67,0.8%,6746,2.2%,5,4.9%
秀美人生,上映21天,1498.6万,73.85,0.6%,489,0.1%,43,51.7%
我在时间尽头等你,上映33天,5.04亿,42.03,0.3%,2670,0.8%,5,6.4%
一点就到家,点映,36.9万,36.50,0.3%,334,0.1%,29,22.8%
麦路人,上映10天,1748.2万,24.21,0.2%,2807,0.9%,3,2.6%
阿里巴巴与神灯,上映22天,1785.3万,16.35,0.1%,1476,0.4%,4,3.3%
蓝色防线,上映9天,670.5万,13.72,0.1%,1514,0.4%,4,2.8%
半条棉被,上映23天,391.7万,8.88,<0.1%,222,<0.1%,16,8.6%
小妇人,上映33天,4721.2万,7.61,<0.1%,222,<0.1%,10,10.4%
假面饭店,上映23天,1688.8万,7.59,<0.1%,213,<0.1%,8,6.2%
芙蓉渡,上映16天,17.5万,5.48,<0.1%,20,<0.1%,64,--
迷失的心,上映3天,7.6万,5.23,<0.1%,139,<0.1%,13,--
误杀,,13.32亿,5.00,<0.1%,139,<0.1%,15,11.5%
追梦险途,上映39天,80.6万,4.90,<0.1%,22,<0.1%,56,17.3%
港珠澳大桥,,837.7万,4.16,<0.1%,22,<0.1%,52,10.1%
哈利·波特与魔法石,,2.47亿,3.99,<0.1%,178,<0.1%,6,3.9%
骄傲的少年,上映17天,9.9万,3.12,<0.1%,81,<0.1%,13,--
北平会馆,上映38天,802.1万,3.09,<0.1%,260,<0.1%,5,4.6%
盗梦空间,,4.95亿,2.71,<0.1%,173,<0.1%,6,6.1%
食神归来,上映2天,4.4万,2.65,<0.1%,90,<0.1%,5,3.2%
辉夜大小姐想让我告白,上映16天,393.4万,2.40,<0.1%,172,<0.1%,5,5.8%
邻里美好的一天,上映9天,189.3万,2.26,<0.1%,255,<0.1%,3,3.7%
新愚公移山,上映17天,181.8万,1.94,<0.1%,230,<0.1%,4,6.5%
赤焰,上映2天,2.8万,1.86,<0.1%,239,<0.1%,3,0.3%
攀登者,,10.98亿,1.65,<0.1%,12,<0.1%,49,8.5%
通往春天的列车,上映10天,319.2万,1.58,<0.1%,495,0.1%,1,0.4%
雪人奇缘,,1.45亿,1.50,<0.1%,112,<0.1%,7,4.8%
大河向东流之沁源故事,上映30天,26.5万,1.27,<0.1%,32,<0.1%,14,--
魔发精灵2,上映37天,686.9万,1.24,<0.1%,159,<0.1%,3,2.5%
朝颜,上映5天,6.0万,1.19,<0.1%,22,<0.1%,17,--
未知嫌疑人,上映17天,140.0万,1.15,<0.1%,119,<0.1%,3,0.5%
星际穿越,,8.76亿,1.00,<0.1%,40,<0.1%,9,7.3%
夺冠,上映首日,5630.6万,5509.75,63.5%,81295,29.5%,18,12.2%
八佰,上映36天,29.79亿,1930.05,22.2%,58391,21.2%,9,6.7%
信条,上映22天,4.32亿,285.15,3.2%,20341,7.3%,4,3.0%
花木兰,上映15天,2.67亿,264.89,3.0%,35698,12.9%,3,1.7%
菊次郎的夏天,上映首日,208.3万,208.30,2.4%,37240,13.5%,2,1.8%
秀美人生,上映20天,1424.7万,125.25,1.4%,782,0.2%,46,45.9%
死无对证,上映8天,2656.2万,90.49,1.0%,13398,4.8%,3,2.0%
半条棉被,上映22天,382.8万,40.50,0.4%,516,0.1%,31,27.5%
我在时间尽头等你,上映32天,5.03亿,39.54,0.4%,4821,1.7%,3,2.6%
麦路人,上映9天,1724.0万,33.31,0.3%,6715,2.4%,2,1.4%
蓝色防线,上映8天,656.8万,18.58,0.2%,3214,1.1%,2,2.4%
萌宠流浪记,上映8天,711.2万,17.35,0.2%,4189,1.5%,2,1.2%
1/2的魔法,上映38天,6651.5万,11.08,0.1%,1515,0.5%,3,2.4%
误杀,,13.32亿,10.40,0.1%,245,<0.1%,15,8.5%
阿里巴巴与神灯,上映21天,1768.9万,9.00,0.1%,414,0.1%,7,6.1%
追梦险途,上映38天,75.7万,8.30,<0.1%,35,<0.1%,60,20.1%
坚守1200秒,上映9天,29.6万,7.49,<0.1%,49,<0.1%,44,7.7%
半条被子,上映21天,41.3万,4.80,<0.1%,54,<0.1%,34,13.5%
芙蓉渡,上映15天,12.0万,4.25,<0.1%,17,<0.1%,62,--
假面饭店,上映22天,1681.3万,4.22,<0.1%,387,0.1%,3,2.7%
小妇人,上映32天,4713.5万,4.13,<0.1%,380,0.1%,3,3.3%
港珠澳大桥,,833.5万,3.03,<0.1%,18,<0.1%,53,8.5%
北平会馆,上映37天,799.0万,2.73,<0.1%,248,<0.1%,4,4.3%
邻里美好的一天,上映8天,187.0万,2.60,<0.1%,848,0.3%,1,0.7%
未知嫌疑人,上映16天,138.9万,2.42,<0.1%,156,<0.1%,5,0.5%
无“疯”也起浪,上映29天,150.6万,2.39,<0.1%,11,<0.1%,55,57.2%
迷失的心,上映2天,2.3万,2.23,<0.1%,64,<0.1%,11,4.4%
攀登者,,10.98亿,2.16,<0.1%,12,<0.1%,65,--
雪人奇缘,,1.45亿,1.87,<0.1%,52,<0.1%,11,3.2%
食神归来,上映首日,1.7万,1.78,<0.1%,78,<0.1%,6,1.0%
盗梦空间,,4.95亿,1.73,<0.1%,295,0.1%,3,2.3%
骄傲的少年,上映16天,6.8万,1.57,<0.1%,97,<0.1%,5,--
哈利·波特与魔法石,,2.47亿,1.53,<0.1%,239,<0.1%,2,2.8%
